id,target
315509,0.96503973
315510,0.12962659
315511,0.77806324
315512,0.98610514
315513,0.21484303
315514,0.50073254
315515,0.12122473
315516,0.6695375
315517,0.16447791
315518,0.13849427
315519,0.07764656
315520,0.63789016
315521,0.8557584
315522,0.3896828
315523,0.23349139
315524,0.2665904
315525,0.20245875
315526,0.62986183
315527,0.3632912
315528,0.29469943
315529,0.56388164
315530,0.521802
315531,0.3949234
315532,0.25658104
315533,0.05371917
315534,0.72364306
315535,0.5591626
315536,0.344916
315537,0.15470101
315538,0.0494731
315539,0.054693
315540,0.34296358
315541,0.90717715
315542,0.5357115
315543,0.7485909
315544,0.08567302
315545,0.024398368
315546,0.35291082
315547,0.22343475
315548,0.23763207
315549,0.12254235
315550,0.5826122
315551,0.7829491
315552,0.24427903
315553,0.3816995
315554,0.30844963
315555,0.3198694
315556,0.39122072
315557,0.12248775
315558,0.44250333
315559,0.22447643
315560,0.29381487
315561,0.9178416
315562,0.85546225
315563,0.37242204
315564,0.31859437
315565,0.2711925
315566,0.27524543
315567,0.31778458
315568,0.19322973
315569,0.5365637
315570,0.59288466
315571,0.6364625
315572,0.090765804
315573,0.19477834
315574,0.37022525
315575,0.34788966
315576,0.9562217
315577,0.18766636
315578,0.60582197
315579,0.48281947
315580,0.8552083
315581,0.6059221
315582,0.2817758
315583,0.92938
315584,0.70346504
315585,0.3204607
315586,0.18530434
315587,0.50919855
315588,0.13863254
315589,0.77056706
315590,0.8046517
315591,0.43777937
315592,0.77732915
315593,0.30081362
315594,0.5708975
315595,0.41252086
315596,0.68831986
315597,0.12836473
315598,0.056048293
315599,0.42615503
315600,0.5811126
315601,0.29410523
315602,0.73512995
315603,0.20259927
315604,0.74191254
315605,0.118232496
315606,0.31991994
315607,0.8329098
315608,0.22713923
315609,0.7736984
315610,0.42528734
315611,0.105193965
315612,0.67433923
315613,0.8338517
315614,0.31580183
315615,0.5255137
315616,0.94152415
315617,0.23049317
315618,0.19492272
315619,0.1260996
315620,0.36687458
315621,0.8545407
315622,0.30135405
315623,0.7284342
315624,0.9576475
315625,0.09420915
315626,0.347618
315627,0.79762095
315628,0.756383
315629,0.5298042
315630,0.3422043
315631,0.8294208
315632,0.40021855
315633,0.3470292
315634,0.79209685
315635,0.5079711
315636,0.2266231
315637,0.29799324
315638,0.17438486
315639,0.8913179
315640,0.81514513
315641,0.6138241
315642,0.27443165
315643,0.79115283
315644,0.2736642
315645,0.3328471
315646,0.60873085
315647,0.36045894
315648,0.3073721
315649,0.5397913
315650,0.44581085
315651,0.5107078
315652,0.79513466
315653,0.4443773
315654,0.13610196
315655,0.18104629
315656,0.5717562
315657,0.07860618
315658,0.6350255
315659,0.33352154
315660,0.21285225
315661,0.012262944
315662,0.63511115
315663,0.3564665
315664,0.85764027
315665,0.33497384
315666,0.24698572
315667,0.25432247
315668,0.3789714
315669,0.66577375
315670,0.5184217
315671,0.13087682
315672,0.8932674
315673,0.20839162
315674,0.6861527
315675,0.07083718
315676,0.025806038
315677,0.1063648
315678,0.510349
315679,0.095918044
315680,0.47051877
315681,0.754771
315682,0.21053405
315683,0.4405369
315684,0.77255696
315685,0.54501337
315686,0.2497103
315687,0.21216473
315688,0.63537025
315689,0.6288402
315690,0.0963464
315691,0.20340201
315692,0.10560154
315693,0.2631281
315694,0.46505478
315695,0.76390576
315696,0.4768884
315697,0.20247392
315698,0.025055304
315699,0.35265794
315700,0.30849326
315701,0.12324018
315702,0.2132078
315703,0.1941716
315704,0.5700224
315705,0.08923405
315706,0.6846542
315707,0.11264485
315708,0.73793155
315709,0.49289468
315710,0.6471469
315711,0.6270319
315712,0.32610536
315713,0.02886093
315714,0.44130093
315715,0.3565671
315716,0.8302046
315717,0.7495299
315718,0.7982371
315719,0.7545601
315720,0.5762609
315721,0.3714617
315722,0.21344706
315723,0.25174272
315724,0.26719517
315725,0.6049196
315726,0.45688123
315727,0.40826333
315728,0.42923903
315729,0.6734758
315730,0.4170283
315731,0.7296671
315732,0.045229625
315733,0.44621232
315734,0.3833389
315735,0.6493449
315736,0.17699358
315737,0.18445338
315738,0.08662044
315739,0.23673281
315740,0.086070195
315741,0.76218945
315742,0.53725857
315743,0.7288259
315744,0.05974393
315745,0.034983534
315746,0.28463453
315747,0.10674466
315748,0.41461256
315749,0.10820092
315750,0.14616607
315751,0.2561382
315752,0.7402332
315753,0.08720001
315754,0.26791847
315755,0.6210209
315756,0.14730063
315757,0.37183216
315758,0.92987067
315759,0.6317543
315760,0.30465898
315761,0.13236557
315762,0.94433457
315763,0.6560073
315764,0.47982967
315765,0.44519565
315766,0.075615436
315767,0.19167069
315768,0.62227327
315769,0.19568989
315770,0.54407084
315771,0.15877405
315772,0.5579263
315773,0.060375635
315774,0.22653864
315775,0.7760759
315776,0.597461
315777,0.25431743
315778,0.79175544
315779,0.5820366
315780,0.3745856
315781,0.66229004
315782,0.7724634
315783,0.13786569
315784,0.8248016
315785,0.64220786
315786,0.08593404
315787,0.26294953
315788,0.094991714
315789,0.6607973
315790,0.6746539
315791,0.8522804
315792,0.8006137
315793,0.06555366
315794,0.13476829
315795,0.50659686
315796,0.44965592
315797,0.2710961
315798,0.87487155
315799,0.22539134
315800,0.6316267
315801,0.7456685
315802,0.08487667
315803,0.88846314
315804,0.4198118
315805,0.3158838
315806,0.6637774
315807,0.45959345
315808,0.48188987
315809,0.9496496
315810,0.18780114
315811,0.19426025
315812,0.23464018
315813,0.23693493
315814,0.47040743
315815,0.05465817
315816,0.7158583
315817,0.27320498
315818,0.110736474
315819,0.7831139
315820,0.74338543
315821,0.1804474
315822,0.32066548
315823,0.6453403
315824,0.3968308
315825,0.583076
315826,0.063537166
315827,0.45004335
315828,0.2297444
315829,0.7155393
315830,0.4287057
315831,0.13069922
315832,0.19630916
315833,0.19787674
315834,0.75626105
315835,0.5513991
315836,0.31468925
315837,0.20414688
315838,0.20274119
315839,0.1125366
315840,0.22939971
315841,0.5145142
315842,0.8122359
315843,0.67201245
315844,0.5948926
315845,0.9399528
315846,0.7004231
315847,0.42651337
315848,0.48222718
315849,0.7844118
315850,0.4996112
315851,0.4372633
315852,0.5967623
315853,0.55100656
315854,0.31608528
315855,0.703109
315856,0.78901035
315857,0.8848519
315858,0.29517946
315859,0.21492529
315860,0.52357
315861,0.41673246
315862,0.5038309
315863,0.16729839
315864,0.17703576
315865,0.11167905
315866,0.38056332
315867,0.54410017
315868,0.31933314
315869,0.47736782
315870,0.42795327
315871,0.26241374
315872,0.5105746
315873,0.5036626
315874,0.34211144
315875,0.15369128
315876,0.1962627
315877,0.42480063
315878,0.30810294
315879,0.39500973
315880,0.051514402
315881,0.7659359
315882,0.3526086
315883,0.53581774
315884,0.5602627
315885,0.33808964
315886,0.3563181
315887,0.35238945
315888,0.120824486
315889,0.26095706
315890,0.7112569
315891,0.565583
315892,0.45964876
315893,0.33289027
315894,0.13721755
315895,0.6292525
315896,0.535521
315897,0.7535376
315898,0.6179985
315899,0.8196754
315900,0.7325546
315901,0.6360733
315902,0.8011785
315903,0.6959056
315904,0.20911123
315905,0.41544396
315906,0.56208485
315907,0.4122925
315908,0.032918252
315909,0.75932795
315910,0.5350387
315911,0.4403719
315912,0.23877154
315913,0.46351555
315914,0.10148226
315915,0.16511574
315916,0.5639809
315917,0.73656595
315918,0.25868288
315919,0.12426896
315920,0.20024626
315921,0.25671855
315922,0.18124706
315923,0.4848654
315924,0.6263855
315925,0.28015962
315926,0.45901
315927,0.07066295
315928,0.54594105
315929,0.4209542
315930,0.8045364
315931,0.7337887
315932,0.7159839
315933,0.44064572
315934,0.05445225
315935,0.5336067
315936,0.47025195
315937,0.121245705
315938,0.40087074
315939,0.86060333
315940,0.8531507
315941,0.059837166
315942,0.10393884
315943,0.41991758
315944,0.6483683
315945,0.4559046
315946,0.046349112
315947,0.30888712
315948,0.036465175
315949,0.5405597
315950,0.4828891
315951,0.75945467
315952,0.50516665
315953,0.13216075
315954,0.4561769
315955,0.38080192
315956,0.17220417
315957,0.38011247
315958,0.37721437
315959,0.400135
315960,0.26808238
315961,0.26546398
315962,0.40049675
315963,0.056037
315964,0.13889898
315965,0.62160105
315966,0.16631426
315967,0.6535685
315968,0.33223242
315969,0.6239936
315970,0.22260612
315971,0.7953832
315972,0.10661901
315973,0.4926005
315974,0.31763828
315975,0.2534025
315976,0.2181319
315977,0.8364145
315978,0.8582208
315979,0.57002616
315980,0.6757419
315981,0.41265434
315982,0.36859614
315983,0.47270608
315984,0.55775934
315985,0.68790585
315986,0.06617912
315987,0.7137059
315988,0.120527886
315989,0.21270253
315990,0.753917
315991,0.17385949
315992,0.40787748
315993,0.2981916
315994,0.06469934
315995,0.9326528
315996,0.20007811
315997,0.23016281
315998,0.73330086
315999,0.63956237
316000,0.4501183
316001,0.17727059
316002,0.3986866
316003,0.25379092
316004,0.7872087
316005,0.8536932
316006,0.56359327
316007,0.6309376
316008,0.8090257
316009,0.9036068
316010,0.2484305
316011,0.9104744
316012,0.5351283
316013,0.029909845
316014,0.32911643
316015,0.3397478
316016,0.24454324
316017,0.5711572
316018,0.08201164
316019,0.54531056
316020,0.10680069
316021,0.20598148
316022,0.8174976
316023,0.5887115
316024,0.046522543
316025,0.21516061
316026,0.34304914
316027,0.13129887
316028,0.19917804
316029,0.829619
316030,0.62126106
316031,0.78248465
316032,0.31073353
316033,0.19485556
316034,0.90366244
316035,0.4026832
316036,0.94356936
316037,0.8485794
316038,0.43608347
316039,0.88892466
316040,0.28483894
316041,0.9221598
316042,0.6768637
316043,0.731303
316044,0.4568081
316045,0.6324123
316046,0.6409247
316047,0.20365664
316048,0.5280971
316049,0.14179583
316050,0.4024888
316051,0.45414275
316052,0.47544253
316053,0.028177707
316054,0.8033369
316055,0.4128092
316056,0.61201143
316057,0.2021186
316058,0.3549887
316059,0.11629611
316060,0.21913627
316061,0.74469674
316062,0.13803045
316063,0.45001698
316064,0.7609801
316065,0.6082712
316066,0.25540462
316067,0.056158513
316068,0.20651025
316069,0.63052076
316070,0.19894294
316071,0.90092933
316072,0.31246132
316073,0.30815303
316074,0.21205853
316075,0.7241903
316076,0.44077066
316077,0.4944732
316078,0.9226991
316079,0.06489611
316080,0.2769036
316081,0.4670246
316082,0.44437474
316083,0.51926214
316084,0.6807224
316085,0.25135165
316086,0.587633
316087,0.19402556
316088,0.40034744
316089,0.43408808
316090,0.35249516
316091,0.068084896
316092,0.1792613
316093,0.04932814
316094,0.040353645
316095,0.21745558
316096,0.57734674
316097,0.08604535
316098,0.32193094
316099,0.20129107
316100,0.8088154
316101,0.16247903
316102,0.66220826
316103,0.83480066
316104,0.78173
316105,0.2026403
316106,0.12718418
316107,0.6370335
316108,0.41205066
316109,0.5637298
316110,0.15083186
316111,0.6664753
316112,0.102232546
316113,0.3078469
316114,0.8079445
316115,0.28150752
316116,0.17497149
316117,0.29166543
316118,0.5898338
316119,0.6966955
316120,0.8656572
316121,0.4245424
316122,0.45462126
316123,0.4642901
316124,0.10933915
316125,0.4272685
316126,0.18837741
316127,0.07323728
316128,0.37628362
316129,0.30430552
316130,0.5963675
316131,0.5925679
316132,0.7344419
316133,0.14957172
316134,0.5712467
316135,0.20086439
316136,0.7989252
316137,0.33648303
316138,0.41590932
316139,0.35309947
316140,0.36624688
316141,0.47201824
316142,0.049171194
316143,0.635607
316144,0.2915968
316145,0.33621606
316146,0.36017323
316147,0.6282566
316148,0.595256
316149,0.56612444
316150,0.6322395
316151,0.44871756
316152,0.17421114
316153,0.44141927
316154,0.18324828
316155,0.79813594
316156,0.22055978
316157,0.19487415
316158,0.24169968
316159,0.9607608
316160,0.3947875
316161,0.8188645
316162,0.19356531
316163,0.23737784
316164,0.40714622
316165,0.593585
316166,0.5300447
316167,0.13116345
316168,0.5167753
316169,0.8322759
316170,0.81124884
316171,0.0910204
316172,0.55241114
316173,0.80049753
316174,0.55492043
316175,0.8007658
316176,0.3586685
316177,0.050896093
316178,0.37224084
316179,0.11839003
316180,0.8256146
316181,0.167346
316182,0.6094045
316183,0.17449321
316184,0.59692407
316185,0.48472834
316186,0.48894098
316187,0.7024077
316188,0.61276954
316189,0.89995825
316190,0.12252165
316191,0.112352006
316192,0.543032
316193,0.41089746
316194,0.41056925
316195,0.06706072
316196,0.5729983
316197,0.15086211
316198,0.13975106
316199,0.72115785
316200,0.6833062
316201,0.17078821
316202,0.47437766
316203,0.21667074
316204,0.49482453
316205,0.28738087
316206,0.18241334
316207,0.090872385
316208,0.66679555
316209,0.41231143
316210,0.82616514
316211,0.050970983
316212,0.84365827
316213,0.5248182
316214,0.20520492
316215,0.14417349
316216,0.47732985
316217,0.05470214
316218,0.071642086
316219,0.41915828
316220,0.8070616
316221,0.44015422
316222,0.62019956
316223,0.390593
316224,0.8375957
316225,0.237822
316226,0.3008334
316227,0.6547035
316228,0.14412253
316229,0.069497526
316230,0.12642902
316231,0.32594678
316232,0.7756247
316233,0.03008317
316234,0.20193784
316235,0.20905319
316236,0.18958671
316237,0.13016884
316238,0.3617505
316239,0.5005433
316240,0.8344531
316241,0.16351622
316242,0.28802782
316243,0.8259589
316244,0.76697737
316245,0.6267123
316246,0.2788055
316247,0.16331437
316248,0.669572
316249,0.41251183
316250,0.076207876
316251,0.40479192
316252,0.5584397
316253,0.6694658
316254,0.9671103
316255,0.5816449
316256,0.54785174
316257,0.88653576
316258,0.48796397
316259,0.3221592
316260,0.81523687
316261,0.037904482
316262,0.19402876
316263,0.75019455
316264,0.13092554
316265,0.7727346
316266,0.16828004
316267,0.14119071
316268,0.16181596
316269,0.5860052
316270,0.62836593
316271,0.5357913
316272,0.5020927
316273,0.1707941
316274,0.89543915
316275,0.19415241
316276,0.061128113
316277,0.9490108
316278,0.88718826
316279,0.7466207
316280,0.6843
316281,0.4758183
316282,0.3510894
316283,0.13133617
316284,0.114357136
316285,0.04973628
316286,0.4092411
316287,0.2213497
316288,0.17365277
316289,0.08064125
316290,0.29341248
316291,0.20166312
316292,0.26694772
316293,0.41653302
316294,0.32521743
316295,0.6603568
316296,0.08510081
316297,0.49124572
316298,0.5298529
316299,0.14195457
316300,0.5449843
316301,0.19379647
316302,0.29269654
316303,0.5297753
316304,0.10815717
316305,0.15759605
316306,0.8613933
316307,0.8274971
316308,0.3930584
316309,0.3198965
316310,0.08460562
316311,0.11777636
316312,0.10175972
316313,0.49649578
316314,0.11650868
316315,0.43270484
316316,0.21847689
316317,0.52626616
316318,0.11402196
316319,0.8253479
316320,0.91524976
316321,0.4233902
316322,0.35712755
316323,0.78221923
316324,0.18269375
316325,0.30534264
316326,0.48747662
316327,0.76773596
316328,0.25693077
316329,0.062342875
316330,0.7156343
316331,0.9423147
316332,0.36586276
316333,0.64141005
316334,0.47125158
316335,0.20851715
316336,0.12104181
316337,0.7450878
316338,0.04138274
316339,0.23175475
316340,0.06460928
316341,0.61595
316342,0.8732885
316343,0.114135146
316344,0.4736414
316345,0.80919397
316346,0.6451646
316347,0.24619673
316348,0.21835352
316349,0.052720822
316350,0.13280873
316351,0.34651062
316352,0.39903992
316353,0.74393535
316354,0.24782707
316355,0.10715134
316356,0.7140391
316357,0.9093373
316358,0.3535073
316359,0.39635786
316360,0.14929841
316361,0.95496094
316362,0.057555333
316363,0.27670896
316364,0.7725648
316365,0.18413867
316366,0.85410434
316367,0.38599518
316368,0.8931109
316369,0.06215665
316370,0.21563977
316371,0.52965105
316372,0.5947239
316373,0.7946055
316374,0.92917234
316375,0.5197004
316376,0.13478862
316377,0.4277148
316378,0.7030145
316379,0.72978604
316380,0.3789382
316381,0.72445935
316382,0.8922555
316383,0.95457125
316384,0.46736857
316385,0.16676983
316386,0.1566592
316387,0.51189184
316388,0.23451462
316389,0.3584528
316390,0.4611998
316391,0.03228754
316392,0.78850985
316393,0.0672567
316394,0.9388027
316395,0.24758638
316396,0.14459713
316397,0.39630318
316398,0.38633743
316399,0.47241947
316400,0.43667874
316401,0.1651775
316402,0.6568068
316403,0.7223262
316404,0.5106572
316405,0.34353247
316406,0.4327025
316407,0.69521
316408,0.9502565
316409,0.48972356
316410,0.5012207
316411,0.66943735
316412,0.888059
316413,0.25092277
316414,0.32606584
316415,0.8196322
316416,0.5268726
316417,0.46853054
316418,0.80764425
316419,0.7200379
316420,0.23377411
316421,0.5765682
316422,0.7363051
316423,0.19782214
316424,0.46564615
316425,0.29412854
316426,0.5105769
316427,0.6279974
316428,0.1724443
316429,0.9698887
316430,0.16496141
316431,0.4709284
316432,0.22724573
316433,0.29287553
316434,0.20583707
316435,0.13743177
316436,0.6106614
316437,0.87386274
316438,0.32265928
316439,0.71186554
316440,0.5239801
316441,0.11985512
316442,0.83104724
316443,0.39355192
316444,0.5194803
316445,0.3656015
316446,0.14826186
316447,0.6245454
316448,0.64442927
316449,0.20392266
316450,0.46288553
316451,0.20951448
316452,0.06115127
316453,0.60971564
316454,0.21856129
316455,0.18116724
316456,0.34722015
316457,0.4277091
316458,0.9086011
316459,0.61298037
316460,0.81303966
316461,0.21547787
316462,0.8599646
316463,0.55303353
316464,0.23543797
316465,0.6468574
316466,0.8484014
316467,0.28649572
316468,0.1911242
316469,0.51642364
316470,0.86204624
316471,0.09390533
316472,0.6860118
316473,0.7071867
316474,0.792987
316475,0.6721683
316476,0.19567505
316477,0.023502573
316478,0.054329295
316479,0.16627029
316480,0.62505835
316481,0.29601237
316482,0.8941849
316483,0.3132509
316484,0.89174634
316485,0.31065193
316486,0.35266453
316487,0.14098935
316488,0.11419896
316489,0.90788513
316490,0.20935223
316491,0.29853633
316492,0.10508657
316493,0.09178478
316494,0.7731265
316495,0.07731117
316496,0.41737744
316497,0.7214608
316498,0.29049212
316499,0.8164327
316500,0.128347
316501,0.44262677
316502,0.05882435
316503,0.8453561
316504,0.39578262
316505,0.34575072
316506,0.12781857
316507,0.6416075
316508,0.21031654
316509,0.4287678
316510,0.055362165
316511,0.5241832
316512,0.87636393
316513,0.16251379
316514,0.35898268
316515,0.8049885
316516,0.5385605
316517,0.19695398
316518,0.24139099
316519,0.5132335
316520,0.2273716
316521,0.28283638
316522,0.7250743
316523,0.48344472
316524,0.683766
316525,0.39344338
316526,0.040398218
316527,0.5406208
316528,0.760587
316529,0.35418823
316530,0.30087045
316531,0.30498928
316532,0.52167374
316533,0.08860948
316534,0.4843002
316535,0.15888652
316536,0.27964208
316537,0.43131903
316538,0.29631913
316539,0.9276786
316540,0.46512565
316541,0.44739664
316542,0.13849768
316543,0.05802092
316544,0.40022138
316545,0.8484723
316546,0.38665092
316547,0.5130551
316548,0.20506917
316549,0.82394487
316550,0.6441197
316551,0.5046124
316552,0.41803545
316553,0.25589916
316554,0.17019482
316555,0.6930059
316556,0.33475304
316557,0.029310487
316558,0.19128975
316559,0.4957011
316560,0.5507431
316561,0.93282074
316562,0.49763197
316563,0.9420589
316564,0.9599572
316565,0.22459163
316566,0.57336915
316567,0.29131395
316568,0.5326383
316569,0.3641105
316570,0.7534906
316571,0.47201154
316572,0.22628972
316573,0.56685305
316574,0.07451709
316575,0.8553271
316576,0.33219513
316577,0.6873178
316578,0.24244313
316579,0.46257445
316580,0.13087708
316581,0.79456323
316582,0.5391464
316583,0.28446865
316584,0.25175017
316585,0.6194323
316586,0.46561322
316587,0.11136761
316588,0.115077175
316589,0.37810293
316590,0.53619766
316591,0.3295716
316592,0.27844498
316593,0.04758907
316594,0.28705445
316595,0.2573715
316596,0.5949602
316597,0.26781535
316598,0.24034964
316599,0.34838623
316600,0.47685885
316601,0.29005483
316602,0.7429766
316603,0.57805425
316604,0.8582887
316605,0.51065344
316606,0.054779578
316607,0.27202877
316608,0.6745516
316609,0.20486866
316610,0.53463477
316611,0.6191947
316612,0.36981195
316613,0.75665516
316614,0.1424159
316615,0.29181153
316616,0.33734092
316617,0.058123134
316618,0.25256184
316619,0.010182755
316620,0.21636564
316621,0.6420448
316622,0.20168263
316623,0.18497051
316624,0.22029486
316625,0.14775477
316626,0.3965084
316627,0.51244736
316628,0.5656178
316629,0.060713425
316630,0.58396703
316631,0.3439841
316632,0.5927647
316633,0.1259272
316634,0.2675744
316635,0.12540312
316636,0.8575682
316637,0.5288214
316638,0.897857
316639,0.84115446
316640,0.60517603
316641,0.42409223
316642,0.10916112
316643,0.6469712
316644,0.66135657
316645,0.31962135
316646,0.11122159
316647,0.39377737
316648,0.30331504
316649,0.6114658
316650,0.17702228
316651,0.31906423
316652,0.62652797
316653,0.049097184
316654,0.96145695
316655,0.34208712
316656,0.01925184
316657,0.6401438
316658,0.9198286
316659,0.79277813
316660,0.84995663
316661,0.5402339
316662,0.2878493
316663,0.12796083
316664,0.47946164
316665,0.9549727
316666,0.6098837
316667,0.16002528
316668,0.19373678
316669,0.58515614
316670,0.4874658
316671,0.26045427
316672,0.37462017
316673,0.74694955
316674,0.17241406
316675,0.35259578
316676,0.5162123
316677,0.23847212
316678,0.6749138
316679,0.6701348
316680,0.050578438
316681,0.2447448
316682,0.2427574
316683,0.054591365
316684,0.74854827
316685,0.28230804
316686,0.90350604
316687,0.94494504
316688,0.25315633
316689,0.5641083
316690,0.31281805
316691,0.63775593
316692,0.2048729
316693,0.2710639
316694,0.20504828
316695,0.23247233
316696,0.4016505
316697,0.8285738
316698,0.6162277
316699,0.41615295
316700,0.73398
316701,0.098793626
316702,0.28557336
316703,0.088707246
316704,0.16856675
316705,0.33384424
316706,0.66158855
316707,0.04814125
316708,0.13125417
316709,0.5076487
316710,0.27121773
316711,0.050021082
316712,0.6625052
316713,0.22836658
316714,0.5037972
316715,0.16511586
316716,0.2699942
316717,0.36245322
316718,0.5873026
316719,0.40632394
316720,0.51382715
316721,0.79328156
316722,0.72564954
316723,0.3240394
316724,0.4709566
316725,0.0830998
316726,0.2006499
316727,0.47177857
316728,0.44069257
316729,0.9037006
316730,0.53157127
316731,0.67059153
316732,0.36467984
316733,0.7329936
316734,0.36492836
316735,0.1711442
316736,0.21044627
316737,0.8667346
316738,0.7267683
316739,0.13761687
316740,0.71280605
316741,0.7596715
316742,0.686091
316743,0.88492364
316744,0.22354256
316745,0.65125626
316746,0.15069889
316747,0.69815636
316748,0.74750334
316749,0.3806031
316750,0.7809003
316751,0.8369751
316752,0.7280493
316753,0.10565939
316754,0.63019824
316755,0.028504292
316756,0.82896394
316757,0.031709604
316758,0.5109985
316759,0.28128037
316760,0.81282026
316761,0.08735468
316762,0.20533459
316763,0.40364012
316764,0.38843337
316765,0.5644921
316766,0.50324714
316767,0.2355282
316768,0.067621514
316769,0.8489102
316770,0.120611124
316771,0.59736824
316772,0.5309454
316773,0.9057227
316774,0.72076386
316775,0.14162958
316776,0.88971156
316777,0.18308312
316778,0.39559343
316779,0.10415209
316780,0.372243
316781,0.44304395
316782,0.80800015
316783,0.11185517
316784,0.34152684
316785,0.8065302
316786,0.107864276
316787,0.6171408
316788,0.8248039
316789,0.9250643
316790,0.6601792
316791,0.8312667
316792,0.17223811
316793,0.3287687
316794,0.32680115
316795,0.095461026
316796,0.28090173
316797,0.6964668
316798,0.76161647
316799,0.14039932
316800,0.18822303
316801,0.18660581
316802,0.94196904
316803,0.02499702
316804,0.39937878
316805,0.7672996
316806,0.26579294
316807,0.47920662
316808,0.7517261
316809,0.4947971
316810,0.5787951
316811,0.28439975
316812,0.42469785
316813,0.85635144
316814,0.23325768
316815,0.23043469
316816,0.28515667
316817,0.49571288
316818,0.18539385
316819,0.27594373
316820,0.39608717
316821,0.95047474
316822,0.19239247
316823,0.22226961
316824,0.43956968
316825,0.8608814
316826,0.5448659
316827,0.884105
316828,0.5532304
316829,0.086980194
316830,0.26835907
316831,0.37055495
316832,0.13487156
316833,0.18475227
316834,0.11800769
316835,0.08425542
316836,0.8269206
316837,0.29975787
316838,0.24990556
316839,0.38617796
316840,0.6210832
316841,0.47593048
316842,0.43720207
316843,0.10302857
316844,0.15480584
316845,0.14898786
316846,0.78656507
316847,0.6664996
316848,0.2577352
316849,0.4204967
316850,0.29173592
316851,0.84807944
316852,0.5337763
316853,0.39177793
316854,0.5998198
316855,0.49704885
316856,0.4752691
316857,0.6997126
316858,0.6216975
316859,0.15590438
316860,0.22109143
316861,0.5772102
316862,0.86177516
316863,0.88082767
316864,0.5303323
316865,0.539554
316866,0.74504435
316867,0.76930594
316868,0.7297184
316869,0.50928026
316870,0.23742506
316871,0.16071567
316872,0.30415758
316873,0.17931606
316874,0.73806596
316875,0.8491319
316876,0.32155752
316877,0.504441
316878,0.25237367
316879,0.071678676
316880,0.37566411
316881,0.33119574
316882,0.9027302
316883,0.056701552
316884,0.285025
316885,0.08805387
316886,0.14137593
316887,0.09044921
316888,0.22691084
316889,0.17829551
316890,0.25465515
316891,0.065447085
316892,0.22265702
316893,0.44675872
316894,0.24652945
316895,0.36708495
316896,0.7419828
316897,0.57592887
316898,0.722796
316899,0.3948687
316900,0.6065571
316901,0.45132625
316902,0.590856
316903,0.23853025
316904,0.5053297
316905,0.91201776
316906,0.2829335
316907,0.5167781
316908,0.52897525
316909,0.52567834
316910,0.47719452
316911,0.55171436
316912,0.3878956
316913,0.3104501
316914,0.5842133
316915,0.28595752
316916,0.13572979
316917,0.18253621
316918,0.6965936
316919,0.1898425
316920,0.3405361
316921,0.06610719
316922,0.8207089
316923,0.109936096
316924,0.22317202
316925,0.85137594
316926,0.68306804
316927,0.4402
316928,0.77632153
316929,0.56342345
316930,0.45923474
316931,0.6205952
316932,0.61949074
316933,0.8528375
316934,0.5031238
316935,0.543049
316936,0.11248213
316937,0.11651531
316938,0.48735976
316939,0.18141714
316940,0.14779232
316941,0.45153484
316942,0.1639879
316943,0.48465744
316944,0.519222
316945,0.7356548
316946,0.63448936
316947,0.5113796
316948,0.35204157
316949,0.24412888
316950,0.7705639
316951,0.6384682
316952,0.073317945
316953,0.17677033
316954,0.7583835
316955,0.5719727
316956,0.16652131
316957,0.24368255
316958,0.88701284
316959,0.21389082
316960,0.32937613
316961,0.37716824
316962,0.44182202
316963,0.253504
316964,0.25258538
316965,0.40750653
316966,0.039623894
316967,0.7479521
316968,0.92986953
316969,0.82089263
316970,0.8517845
316971,0.56491196
316972,0.37347373
316973,0.3271069
316974,0.32157525
316975,0.67259836
316976,0.17878343
316977,0.15740152
316978,0.09104044
316979,0.18590066
316980,0.09204639
316981,0.4921725
316982,0.115635574
316983,0.60058343
316984,0.5094285
316985,0.2877358
316986,0.27448133
316987,0.44233084
316988,0.6225749
316989,0.36133283
316990,0.1513081
316991,0.8570743
316992,0.92633766
316993,0.33525258
316994,0.081919126
316995,0.33704925
316996,0.5097728
316997,0.913545
316998,0.04528823
316999,0.24878812
317000,0.1232243
317001,0.57102466
317002,0.82370424
317003,0.2099218
317004,0.49748525
317005,0.6415037
317006,0.36706355
317007,0.17288195
317008,0.90963966
317009,0.6546836
317010,0.31189215
317011,0.3982777
317012,0.120063014
317013,0.25803724
317014,0.30496803
317015,0.37606898
317016,0.056426413
317017,0.44240716
317018,0.7022075
317019,0.5462098
317020,0.2137879
317021,0.6370677
317022,0.32565525
317023,0.6323391
317024,0.08009878
317025,0.55035615
317026,0.7289485
317027,0.8482449
317028,0.2711181
317029,0.5775947
317030,0.09379221
317031,0.44742134
317032,0.25356358
317033,0.0644585
317034,0.19369748
317035,0.8345756
317036,0.16620748
317037,0.4047409
317038,0.38672584
317039,0.40410495
317040,0.5582948
317041,0.8052671
317042,0.5030264
317043,0.3238716
317044,0.23823127
317045,0.73032606
317046,0.7324229
317047,0.6546458
317048,0.4940979
317049,0.49797732
317050,0.8847498
317051,0.21104227
317052,0.12378617
317053,0.119028054
317054,0.6906618
317055,0.74147415
317056,0.97021544
317057,0.24269475
317058,0.23794807
317059,0.24740608
317060,0.8449811
317061,0.44864777
317062,0.43988156
317063,0.6558294
317064,0.7544742
317065,0.52724326
317066,0.24760383
317067,0.062265188
317068,0.43579113
317069,0.1504051
